Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,kpoloni,Kpoloni,5,,8.4333333,-10.1
lr,kpolumu,Kpolumu,1,,7.0333333,-10.0833333
lr,kpombu,Kpombu,5,,8.3380556,-10.1969444
lr,kpongome,Kpongome,5,,8.4833333,-10.2333333
lr,kponobli,Kponobli,11,,6.05,-9.7166667
lr,kporkon,Kporkon,18,,6.2255556,-9.1866667
lr,kpotamai,Kpotamai,5,,8.2208333,-9.9538889
lr,kpoto,Kpoto,17,,6.2833333,-10.4
lr,kpotoa,Kpotoa,1,,7.1066667,-9.3319444
lr,kpotohewa,Kpotohewa,5,,8.0297222,-10.0827778
lr,kpowein,Kpowein,9,,6.6072222,-9.0608333
lr,kptah ploa,Kptah Ploa,11,,5.8277778,-9.7944444
lr,kpue,Kpue,11,,6.0666667,-10.0833333
lr,kpuibu,Kpuibu,5,,8.1,-10.4833333
lr,kra,Kra,2,,6.0130556,-8.0983333
lr,kram,Kram,15,,6.6,-10.5833333
lr,kranbi,Kranbi,10,,5.2475,-9.3875
lr,krii,Krii,16,,4.9433333,-8.685
lr,kro town,Kro Town,11,,6.1011111,-10.2475
lr,kroenin,Kroenin,9,,6.6,-9.0333333
lr,krohnwodoke,Krohnwodoke,2,,4.8730556,-7.6186111
lr,kru town,Kru Town,12,,6.7577778,-11.3722222
lr,krutown,Krutown,11,,5.7869444,-9.9244444
lr,kua,Kua,1,,6.7,-9.85
lr,kuaglapu,Kuaglapu,11,,6,-10.1166667
lr,kuahn,Kuahn,9,,7.0833333,-8.5166667
lr,kuain,Kuain,10,,5.2288889,-9.0925
lr,kuaiya,Kuaiya,10,,5.5833333,-8.55
lr,kuala bola,Kuala Bola,1,,6.8505556,-10.3775
lr,kuama number 1,Kuama Number 1,12,,6.7833333,-11.05
lr,kuama number 2,Kuama Number 2,12,,6.7833333,-11.1
lr,kuan,Kuan,2,,5.1844444,-8.0933333
lr,kuanga,Kuanga,11,,6.0166667,-10.0833333
lr,kuani,Kuani,11,,6.2,-9.8166667
lr,kuanita,Kuanita,1,,6.6333333,-9.6166667
lr,kuata,Kuata,1,,6.7044444,-10.0430556
lr,kuatata,Kuatata,17,,6.6872222,-10.1016667
lr,kue,Kue,17,,6.3166667,-10.5
lr,kue,Kue,1,,7.0508333,-9.4688889
lr,kueipa,Kueipa,1,,6.8055556,-9.1377778
lr,kuekata,Kuekata,1,,6.7166667,-9.4833333
lr,kuekledu,Kuekledu,5,,8.45,-9.65
lr,kuelapenai,Kuelapenai,1,,7.0375,-9.8727778
lr,kuema,Kuema,17,,6.7166667,-9.95
lr,kuemba,Kuemba,1,,6.5833333,-9.6333333
lr,kuemwe,Kuemwe,17,,6.6833333,-9.8
lr,kuena town,Kuena Town,15,,6.8116667,-10.6388889
lr,kuenbli,Kuenbli,18,,5.8802778,-9.5302778
lr,kuendemba,Kuendemba,5,,8.2811111,-10.2655556
lr,kuenosia,Kuenosia,11,,6.2333333,-10.0833333
lr,kuetapla,Kuetapla,9,,7.2180556,-8.4433333
lr,kuezohnbli,Kuezohnbli,11,,5.7,-9.6
lr,kuga,Kuga,9,,6.8666667,-8.7666667
lr,kugbamai,Kugbamai,5,,8.5083333,-9.7688889
lr,kuiatapla,Kuiatapla,9,,7.1475,-8.4383333
lr,kuibia,Kuibia,9,,6.5452778,-8.6902778
lr,kuidoke,Kuidoke,13,,4.5533333,-7.6322222
lr,kuiebli,Kuiebli,11,,6.25,-9.7
lr,kuija,Kuija,12,,6.9166667,-10.9833333
lr,kuikoblita,Kuikoblita,1,,6.7783333,-9.1563889
lr,kuindin,Kuindin,9,,6.4544444,-8.95
lr,kuinja,Kuinja,12,,7.3,-11.0833333
lr,kuinjibli,Kuinjibli,11,,6.4,-9.6166667
lr,kuinmen,Kuinmen,14,,6.4833333,-10.5
lr,kuipini,Kuipini,12,,7.1333333,-10.8666667
lr,kulakukli,Kulakukli,2,,5.2072222,-8.2341667
lr,kulango,Kulango,12,,6.8538889,-11.3452778
lr,kuleta,Kuleta,5,,7.2269444,-10.0802778
lr,kuli,Kuli,2,,6.1166667,-8.55
lr,kuma,Kuma,2,,5.9377778,-8.2441667
lr,kumale duko,Kumale Duko,12,,6.7527778,-11.1355556
lr,kumgbo,Kumgbo,5,,7.6463889,-10.5791667
lr,kunduma,Kunduma,12,,7.1166667,-11.3
lr,kungkpasi,Kungkpasi,12,,6.95,-11.3
lr,kunia,Kunia,16,,4.8916667,-8.2772222
lr,kunya,Kunya,16,,4.8133333,-8.3030556
lr,kuo,Kuo,11,,6.3833333,-10.1
lr,kuodi,Kuodi,15,,6.8125,-10.7522222
lr,kuoi,Kuoi,10,,5.5716667,-8.5533333
lr,kuoya,Kuoya,1,,7.25,-9.15
lr,kuozo,Kuozo,11,,6.1469444,-10.1402778
lr,kuta,Kuta,1,,7.1044444,-10.1783333
lr,kutuanbli,Kutuanbli,11,,6.2666667,-9.9833333
lr,kuwa,Kuwa,12,,7.4525,-11.0036111
lr,kuyou,Kuyou,11,,6.4666667,-10.1666667
lr,kwabli,Kwabli,18,,5.4775,-9.5916667
lr,kwadanwai,Kwadanwai,1,,7,-9.4333333
lr,kwadin,Kwadin,9,,6.4572222,-8.9075
lr,kwai,Kwai,17,,6.5833333,-9.9833333
lr,kwala,Kwala,2,,5.3811111,-7.5091667
lr,kwalakoma,Kwalakoma,17,,6.7283333,-10.2594444
lr,kwalibli,Kwalibli,17,,6.4,-10.4333333
lr,kwayakole,Kwayakole,5,,7.2638889,-10.3883333
lr,kwayama,Kwayama,5,,8.1166667,-10.4833333
lr,kwegia,Kwegia,5,,8.1333333,-10.3666667
lr,kweidi,Kweidi,12,,7.2833333,-10.7166667
lr,kweiyinipa,Kweiyinipa,9,,6.95,-9.05
lr,kwema,Kwema,5,,8.4333333,-10.1333333
lr,kwesua,Kwesua,5,,8.4475,-10.1147222
lr,kweyakole,Kweyakole,1,,6.7333333,-9.4666667
lr,kwitatuzor,Kwitatuzor,10,,4.9352778,-8.7625
lr,kwiti,Kwiti,2,,5.8283333,-7.5341667
lr,kwito,Kwito,11,,5.6333333,-9.6
lr,kwoita,Kwoita,1,,6.6333333,-9.5
lr,la,La,12,,6.9763889,-11.2813889
lr,la (2),La (2),12,,7.1872222,-11.1308333
lr,la mission,La Mission,11,,6.5833333,-9.2833333
lr,laa,Laa,12,,6.7075,-11.1805556
lr,laa,Laa,17,,6.7833333,-10.3666667
lr,laago,Laago,12,,7.125,-11.2313889
lr,labaleba,Labaleba,5,,7.8552778,-9.7011111
lr,laboba,Laboba,5,,8.4216667,-9.9708333
lr,labolozu,Labolozu,5,,8.2991667,-9.6852778
lr,laboma,Laboma,12,,7.2666667,-11.0833333
lr,labouga,Labouga,18,,5.8591667,-9.4316667
lr,lafellae,Lafellae,17,,6.6502778,-10.2975
lr,lagbatuo,Lagbatuo,9,,7.2238889,-8.3475
lr,lahai camp,Lahai Camp,17,,6.2441667,-10.3802778
lr,lahai village,Lahai Village,17,,6.2561111,-10.3758333
lr,laketa,Laketa,17,,6.6930556,-10.3541667
lr,lalasu,Lalasu,5,,8.4469444,-9.9591667
lr,lamco,Lamco,9,,7.5794444,-8.5377778
lr,lampa,Lampa,9,,7.0666667,-8.9
lr,lamtuo,Lamtuo,9,,7.0463889,-8.6505556
lr,lanabli,Lanabli,11,,6.0277778,-9.7408333
lr,langbama,Langbama,5,,8.2933333,-10.1605556
lr,langdon,Langdon,16,,4.9386111,-8.6836111
lr,lango number 2,Lango Number 2,17,,6.6713889,-10.3516667
lr,lanplay,Lanplay,9,,6.9511111,-8.715
lr,laomai,Laomai,5,,8.3222222,-9.7975
lr,laouwi,Laouwi,1,,6.95,-9.2166667
lr,lapalo,Lapalo,5,,8.4391667,-10.2413889
lr,lapeay number two,Lapeay Number Two,9,,7.2833333,-8.4233333
lr,lapia,Lapia,9,,7.2655556,-8.4866667
lr,lapla town,Lapla Town,9,,7.2430556,-8.8719444
lr,lapui,Lapui,9,,7.32,-8.4722222
lr,larellimai,Larellimai,5,,8.3666667,-9.7833333
lr,larkpase,Larkpase,14,,6.2833333,-10.75
lr,larmouth farm,Larmouth Farm,5,,7.3833333,-9.5
lr,larwolota,Larwolota,1,,6.9402778,-9.2044444
lr,lasu,Lasu,1,,7.0744444,-9.7611111
lr,latell camp,Latell Camp,17,,6.6,-10.3
lr,latell farm,Latell Farm,17,,6.6333333,-10.3
lr,latia,Latia,12,,6.6922222,-11.2694444
lr,lauibli,Lauibli,11,,6.2833333,-9.5
lr,lava camp,Lava Camp,14,,6.6666667,-10.4333333
lr,lawa,Lawa,5,,8.1261111,-9.6377778
lr,lawalazu,Lawalazu,5,,8.4516667,-9.8475
lr,lawe,Lawe,1,,7.0905556,-9.6483333
lr,lawlowville,Lawlowville,11,,6.1252778,-10.1494444
lr,lawpoint town,Lawpoint Town,14,,6.6666667,-10.5833333
lr,layen,Layen,12,,6.6836111,-11.0269444
lr,layie,Layie,1,,7.1127778,-9.7455556
lr,legbegba,Legbegba,5,,8.2175,-10.2736111
lr,lehoma,Lehoma,5,,8.1805556,-10.1747222
lr,lekpeja,Lekpeja,12,,6.9666667,-11.2166667
lr,lelai,Lelai,1,,6.855,-9.9294444
lr,lelama,Lelama,5,,7.6138889,-10.4516667
lr,leleh,Leleh,1,,6.8688889,-9.33
lr,lelo,Lelo,9,,7.2125,-8.6558333
lr,lemuebli,Lemuebli,11,,6.25,-9.9
lr,lenduma,Lenduma,14,,6.4758333,-10.8236111
lr,leobengu,Leobengu,5,,8.3666667,-10.2166667
lr,lepalo,Lepalo,5,,8.4877778,-10.1238889
lr,leprocy,Leprocy,9,,7.1186111,-8.4638889
lr,leputa,Leputa,9,,6.9761111,-8.4161111
lr,letco,Letco,2,,5.9,-8.1833333
lr,leuuma,Leuuma,12,,6.9852778,-11.2661111
lr,lewis,Lewis,17,,6.6666667,-9.8
lr,lewis,Lewis,1,,7.2972222,-9.5416667
lr,lexington,Lexington,10,,5.0405556,-9.0380556
lr,liako,Liako,11,,6.1666667,-9.85
lr,liberia falls,Liberia Falls,5,,7.75,-10.65
lr,libiga,Libiga,5,,8.2833333,-9.6666667
lr,lima town,Lima Town,14,,6.4769444,-10.7927778
lr,limalai,Limalai,14,,6.4544444,-10.5272222
lr,limbalo,Limbalo,5,,8.4613889,-10.1455556
lr,lina town,Lina Town,18,,5.9022222,-9.4291667
lr,linga,Linga,15,,6.5833333,-10.7
lr,liniama,Liniama,1,,6.9641667,-10.3997222
lr,lisbli,Lisbli,11,,6.2825,-10.0427778
lr,litissu,Litissu,5,,8.1966667,-9.6586111
lr,little town,Little Town,10,,4.8775,-8.8077778
lr,liuecar,Liuecar,15,,6.6333333,-10.7166667
lr,lloyd,Lloyd,11,,6.1333333,-10.2166667
lr,loboba,Loboba,5,,7.8391667,-9.9383333
lr,lofa bridge,Lofa Bridge,12,,7.0747222,-10.8777778
lr,logle,Logle,9,,6.8741667,-8.8216667
lr,loguplay,Loguplay,9,,7.2825,-8.3772222
lr,lokamai,Lokamai,5,,8.36,-9.4908333
lr,lolela,Lolela,15,,6.5166667,-10.8247222
lr,lolo,Lolo,5,,8.43,-10.2230556
lr,loloma,Loloma,5,,7.0525,-10.4388889
lr,loloyahun,Loloyahun,5,,8.4333333,-9.9333333
lr,loluni,Loluni,5,,8.45,-10.1166667
lr,loma,Loma,5,,7.6644444,-10.0241667
lr,lomamita,Lomamita,17,,6.7625,-10.36
lr,londasi,Londasi,9,,6.9575,-8.3269444
lr,lonegai,Lonegai,12,,6.7536111,-11.3594444
lr,longabo,Longabo,11,,6.0166667,-10.0666667
lr,lopadabli,Lopadabli,11,,6.1994444,-9.9913889
lr,lople,Lople,9,,6.9761111,-8.6955556
lr,lorlay,Lorlay,9,,6.8613889,-8.6827778
lr,lorma quarters,Lorma Quarters,1,,6.9975,-9.4744444
lr,losa,Losa,9,,6.7372222,-8.8052778
lr,loswik,Loswik,11,,6.1166667,-10.1333333
lr,lota,Lota,1,,6.55,-9.45
lr,lotanto,Lotanto,9,,7.2,-8.7833333
lr,louisiana,Louisiana,10,,5.0327778,-9.0191667
lr,louisiana,Louisiana,14,,6.435,-10.7044444
lr,lovasawu,Lovasawu,5,,8.3666667,-9.95
lr,lower butawu,Lower Butawu,10,,5.1738889,-9.0494444
lr,lower camp,Lower Camp,12,,7.3411111,-11.1144444
lr,luabli,Luabli,11,,6.25,-9.8333333
lr,lugbe,Lugbe,9,,7.6088889,-8.6225
lr,luisja,Luisja,12,,6.8577778,-11.2375
lr,lukahzu,Lukahzu,5,,8.05,-10.2444444
lr,lumbakae,Lumbakae,12,,6.9733333,-11.4125
lr,lumsville,Lumsville,10,,5.0741667,-8.9791667
lr,luula,Luula,17,,6.7838889,-10.3625
lr,luyema,Luyema,5,,8.0680556,-9.6380556
lr,luyubli,Luyubli,11,,6.4833333,-10.1333333
lr,ma,Ma,5,,8.5227778,-10.1475
lr,ma moon,Ma Moon,1,,6.6833333,-9.3166667
lr,maakando,Maakando,12,,7.035,-11.3213889
lr,maake,Maake,13,,4.8,-7.7333333
lr,maana,Maana,15,,6.7783333,-10.8058333
lr,maase,Maase,18,,5.9216667,-9.5958333
lr,maba,Maba,9,,7.2430556,-8.5358333
lr,mababesa,Mababesa,9,,7.0666667,-8.7002778
lr,mababona,Mababona,9,,7.0511111,-8.7044444
lr,mabahn,Mabahn,17,,6.2844444,-10.4902778
lr,mabli,Mabli,18,,5.7336111,-9.4691667
lr,mabli,Mabli,9,,6.9513889,-8.5094444
lr,mabue,Mabue,5,,7.0202778,-10.8741667
lr,macca,Macca,15,,6.8347222,-10.5786111
lr,macca,Macca,12,,6.9758333,-10.9861111
lr,macreekbli,Macreekbli,11,,6.0055556,-9.9022222
lr,madina,Madina,15,,6.6194444,-10.7227778
lr,madina,Madina,12,,6.7138889,-11.065
lr,madina,Madina,5,,7.0388889,-10.5138889
lr,madingo,Madingo,11,,6.0833333,-9.6333333
lr,madjimah,Madjimah,12,,7.1127778,-11.2986111
lr,mafala,Mafala,12,,7.05,-11.1833333
lr,mafiabli,Mafiabli,11,,6.2166667,-9.7
lr,magala,Magala,2,,5.3833333,-7.5
lr,magibli,Magibli,11,,6.0280556,-9.8122222
lr,mahe,Mahe,15,,6.8136111,-10.8097222
lr,mahe,Mahe,8,,7.0166667,-10.7166667
lr,mahe number 1,Mahe Number 1,15,,6.7638889,-10.8783333
lr,mahe number 2,Mahe Number 2,15,,6.7833333,-10.85
lr,maimu,Maimu,1,,6.785,-9.9519444
lr,main,Main,14,,6.6419444,-10.5194444
lr,maiyehn,Maiyehn,12,,7.0408333,-11.3488889
lr,major farm,Major Farm,10,,5.2,-9.05
lr,major's farm,Major's Farm,10,,5.3175,-8.9283333
lr,maka,Maka,5,,8.0166667,-10.2333333
lr,makato,Makato,9,,7.4111111,-8.6627778
lr,makinto,Makinto,9,,7.3072222,-8.6711111
lr,mako,Mako,5,,8.2833333,-10.3
lr,makpouma,Makpouma,12,,6.7833333,-11.1666667
lr,makuetebli,Makuetebli,11,,5.95,-10.0333333
lr,makuilahun,Makuilahun,5,,8.1583333,-10.1208333
lr,malabli (1),Malabli (1),11,,6.3,-9.75
lr,malaike camp,Malaike Camp,5,,7.2833333,-10.55
lr,malaki,Malaki,1,,7.0436111,-9.5186111
lr,malamai,Malamai,5,,8.3869444,-9.7580556
lr,malasenio,Malasenio,11,,5.9911111,-9.6633333
lr,malawu,Malawu,17,,6.465,-10.4608333
lr,malawu,Malawu,5,,7.7011111,-9.5344444
lr,male,Male,1,,6.8402778,-9.24
lr,malema,Malema,15,,6.6666667,-10.9666667
lr,malema gobla,Malema Gobla,15,,6.6694444,-10.9733333
lr,mali,Mali,9,,6.5083333,-8.6075
lr,malia,Malia,15,,6.9341667,-10.8061111
lr,maliki,Maliki,8,,7.0333333,-10.8333333
lr,malina,Malina,12,,6.9833333,-11.1833333
lr,malita,Malita,11,,6.4666667,-10.0333333
lr,maliwalamai,Maliwalamai,5,,8.3333333,-9.9833333
lr,malo,Malo,5,,7.7408333,-9.505
lr,malonkai,Malonkai,11,,6.6130556,-9.6727778
lr,malu,Malu,2,,5.6,-8.3
lr,malunga,Malunga,1,,6.65,-9.6666667
lr,mama,Mama,5,,8.4816667,-10.1752778
lr,mamabia,Mamabia,15,,6.6216667,-10.8225
lr,mamadou,Mamadou,10,,5.0833333,-8.2833333
lr,mamai,Mamai,5,,8.4272222,-9.8766667
lr,mamake,Mamake,2,,5.1833333,-8.1166667
lr,mamba,Mamba,12,,6.9997222,-11.2958333
lr,mambasi,Mambasi,12,,6.8372222,-11.1969444
lr,mambo,Mambo,12,,6.7833333,-11.2286111
lr,mambo,Mambo,9,,7.2488889,-8.5813889
lr,mambo,Mambo,5,,8.2,-10.2666667
lr,mambo village,Mambo Village,12,,7.05,-10.9833333
lr,mamgbabli,Mamgbabli,17,,6.2166667,-10.6
lr,mamukre,Mamukre,10,,5.0666667,-8.9166667
lr,mamun,Mamun,11,,6.4833333,-10.1
lr,mana,Mana,18,,6.0783333,-9.5066667
lr,mana beach,Mana Beach,11,,5.5333333,-9.6833333
lr,manabli,Manabli,11,,5.9786111,-9.7636111
lr,manabo,Manabo,12,,7.1166667,-10.9166667
lr,managa,Managa,1,,7.3666667,-9.3
lr,managodua,Managodua,12,,7.1641667,-10.8911111
lr,manalu,Manalu,13,,4.7202778,-7.7216667
lr,manawala,Manawala,5,,7.2658333,-10.3625
lr,manda,Manda,12,,6.6925,-11.1877778
lr,mandingo quarter,Mandingo Quarter,1,,6.9963889,-9.4733333
lr,manga bush town,Manga Bush Town,11,,5.9,-9.9333333
lr,manga farm,Manga Farm,10,,5.4980556,-8.6988889
lr,manguasu,Manguasu,5,,8.1475,-10.0944444
lr,mani,Mani,12,,6.7252778,-11.1102778
lr,mania,Mania,5,,7.9888889,-10.2016667
lr,manivaalo,Manivaalo,12,,6.74,-11.0847222
lr,manjama,Manjama,8,,6.6166667,-11.0833333
lr,manjotahun,Manjotahun,5,,8.3655556,-10.1177778
lr,mano,Mano,12,,6.9833333,-11.2833333
lr,mano kuna,Mano Kuna,8,,6.9166667,-10.55
lr,manogle,Manogle,12,,7.15,-11.1833333
lr,manogongu,Manogongu,12,,7.0761111,-10.8783333
lr,manton,Manton,9,,7.25,-8.3666667
lr,manubli,Manubli,2,,5.6236111,-8.2061111
lr,mape,Mape,11,,5.8833333,-9.45
lr,mape town,Mape Town,2,,5.2363889,-7.8311111
lr,mara grand,Mara Grand,11,,6.1166667,-9.9666667
lr,marcasville,Marcasville,14,,6.2666667,-10.7166667
lr,margaretbli,Margaretbli,11,,6,-9.6833333
lr,maroaka,Maroaka,2,,4.9488889,-7.7733333
lr,marshall,Marshall,17,,6.1486111,-10.3836111
lr,marthas town,Marthas Town,14,,6.25,-10.6666667
lr,masakpa,Masakpa,12,,7.0647222,-11.2344444
lr,masama,Masama,12,,6.9936111,-11.3752778
lr,masamai,Masamai,5,,8.3519444,-9.9188889
lr,masambolahun,Masambolahun,5,,8.2277778,-10.1733333
lr,masao,Masao,5,,7.6502778,-9.6419444
lr,mascoe camp,Mascoe Camp,17,,6.5761111,-10.28
lr,mascoe farm,Mascoe Farm,17,,6.5713889,-10.3194444
lr,masokua,Masokua,5,,7.1638889,-10.2911111
lr,mason town,Mason Town,14,,6.5363889,-10.6941667
lr,massa town,Massa Town,5,,6.9105556,-10.6069444
lr,massaquoi,Massaquoi,1,,6.8166667,-9.9
lr,massaquoi farm,Massaquoi Farm,17,,6.6166667,-10.35
lr,massaquoi town,Massaquoi Town,14,,6.4563889,-10.7841667
lr,massaquoi-ta,Massaquoi-ta,17,,6.6597222,-10.1683333
lr,masua,Masua,2,,6.2333333,-7.8833333
lr,masuadao,Masuadao,12,,6.7791667,-11.1344444
lr,mataley,Mataley,14,,6.3,-10.7666667
lr,matie,Matie,16,,4.5622222,-8.1916667
lr,mato,Mato,11,,6.2166667,-9.8666667
lr,matolo,Matolo,11,,6.2208333,-9.8786111
lr,matuke,Matuke,13,,5.0161111,-8.0013889
lr,matukehn,Matukehn,2,,5.385,-8.1522222
lr,matumakole,Matumakole,5,,7.2194444,-10.2677778
lr,matuwake,Matuwake,2,,5.1888889,-7.6811111
lr,matwa,Matwa,2,,5.3333333,-7.5
lr,mau,Mau,5,,8.4075,-10.1536111
lr,maulabli,Maulabli,11,,6.15,-9.8666667
lr,maulikole,Maulikole,17,,6.75,-10.3333333
lr,mauta,Mauta,1,,7.0038889,-9.3983333
lr,mauwa,Mauwa,1,,6.8541667,-10.4258333
lr,mauwa,Mauwa,5,,8.1561111,-10.3616667
lr,maveima,Maveima,12,,6.8555556,-11.3619444
lr,mavelaizu,Mavelaizu,5,,7.6558333,-9.5088889
lr,mawbli,Mawbli,18,,5.7427778,-9.6438889
lr,mawe,Mawe,9,,7.1333333,-8.7144444
lr,mawukondu,Mawukondu,5,,8.3977778,-9.5955556
lr,mawulahun,Mawulahun,5,,8.2766667,-10.1386111
lr,maya,Maya,2,,5.9980556,-8.1616667
lr,mayabli,Mayabli,11,,6.3833333,-9.65
lr,mayaka,Mayaka,15,,6.6,-10.9666667
lr,mayoga,Mayoga,11,,5.9166667,-9.75
lr,mazabu,Mazabu,5,,7.6833333,-9.5666667
lr,mazien town,Mazien Town,14,,6.565,-10.7041667
lr,mbaloemah,Mbaloemah,12,,6.9602778,-10.9958333
lr,mbarma,Mbarma,5,,7.6433333,-10.2925
lr,mbelebu,Mbelebu,12,,7.2438889,-10.6319444
lr,mboua,Mboua,12,,6.8666667,-11.3
lr,mccabe,McCabe,5,,7.4938889,-9.4775
lr,mcraybli,McRaybli,11,,6.1666667,-9.7
lr,meda,Meda,1,,6.9422222,-10.2472222
lr,mehla,Mehla,9,,6.8152778,-8.9766667
lr,mehnko,Mehnko,12,,6.7297222,-11.0711111
lr,mehnyeh town,Mehnyeh Town,2,,6.0025,-8.0905556
lr,mein ninge,Mein Ninge,14,,6.6,-10.5166667
lr,mela,Mela,9,,6.8333333,-9.1
lr,memba,Memba,9,,6.8333333,-8.7833333
lr,membibli,Membibli,11,,5.9377778,-9.8475
lr,memo town,Memo Town,10,,4.8611111,-8.7941667
lr,memolahun,Memolahun,5,,8.0655556,-10.4661111
lr,mende,Mende,1,,6.9166667,-9.4166667
lr,mende,Mende,12,,7.0333333,-11.3533333
lr,mendegesua,Mendegesua,5,,8.4183333,-10.2238889
lr,mendekoma,Mendekoma,5,,8.4680556,-10.2716667
lr,menditahun,Menditahun,5,,8.3166667,-10.0666667
lr,mengbe,Mengbe,9,,7.1977778,-9.02
lr,meninli,Meninli,16,,5.0394444,-8.5425
lr,mesee,Mesee,11,,6.1666667,-10.3333333
lr,mesima,Mesima,12,,6.8166667,-11.3166667
lr,mesonbli,Mesonbli,11,,5.95,-9.8333333
lr,mesuza,Mesuza,17,,6.7166667,-10.15
lr,metike,Metike,9,,6.9877778,-8.7394444
lr,metown,Metown,10,,5.1288889,-8.7377778
lr,meu,Meu,11,,5.95,-9.9833333
lr,meunbli number 1,Meunbli Number 1,11,,5.9666667,-9.9666667
lr,miabli,Miabli,17,,6.2536111,-10.4319444
lr,miawo,Miawo,9,,6.87,-8.8552778
lr,middle town,Middle Town,13,,4.4158333,-7.8013889
lr,middle town plantation,Middle Town Plantation,13,,4.5833333,-8
lr,millsburg,Millsburg,14,,6.4741667,-10.6788889
lr,mima,Mima,15,,6.5530556,-10.9266667
lr,mingo town,Mingo Town,2,,6.2302778,-7.9636111
lr,minnesoyabli,Minnesoyabli,11,,5.6666667,-9.7
lr,misouga,Misouga,1,,6.5922222,-9.4777778
lr,mission camp,Mission Camp,14,,6.4666667,-10.7833333
lr,moala,Moala,15,,6.7288889,-10.6447222
lr,moba,Moba,15,,6.9,-10.9166667
lr,mobli,Mobli,1,,6.5166667,-9.6166667
lr,moblonga,Moblonga,1,,6.9880556,-9.8525
lr,mochota,Mochota,11,,6.1666667,-9.3
lr,mocra town,Mocra Town,11,,5.9666667,-9.9333333
lr,mocre,Mocre,11,,6.15,-9.7
lr,modabli,Modabli,11,,5.95,-9.6666667
lr,modebli,Modebli,11,,6.0805556,-9.8344444
lr,mofa,Mofa,2,,5.3166667,-7.75
lr,moga,Moga,1,,6.8833333,-9.2516667
lr,moglita,Moglita,1,,6.7666667,-9.5333333
lr,moiabli,Moiabli,11,,6.3833333,-9.75
lr,moibasoni,Moibasoni,15,,6.7572222,-10.6175
lr,moibata,Moibata,5,,6.95,-10.4333333
lr,moingbata,Moingbata,14,,6.2241667,-10.6455556
lr,moinia,Moinia,17,,6.7077778,-10.3688889
lr,moivita,Moivita,17,,6.7613889,-10.3261111
lr,moke,Moke,9,,6.5208333,-8.8702778
lr,mokonik,Mokonik,9,,6.5538889,-8.9027778
lr,mola,Mola,12,,7.4925,-10.9488889
lr,mola town,Mola Town,9,,6.5375,-8.97
lr,molahun,Molahun,5,,8.2833333,-10.1166667
lr,molakole,Molakole,5,,7.1922222,-10.1463889
lr,molefabli,Molefabli,11,,5.7333333,-9.8166667
lr,molim,Molim,17,,6.6036111,-9.9516667
lr,molokpanzu,Molokpanzu,5,,7.1047222,-10.6238889
lr,molokua,Molokua,1,,6.65,-9.5333333
lr,molople,Molople,9,,7.4166667,-8.4833333
lr,moluma,Moluma,15,,6.75,-10.65
lr,mom flehnbli,Mom Flehnbli,11,,5.9333333,-9.9
lr,mome,Mome,1,,7.0833333,-9.1666667
lr,momga,Momga,17,,6.75,-10.1666667
lr,momo,Momo,5,,7.8430556,-10.5838889
lr,momo klin,Momo Klin,1,,7.0166667,-10
lr,momo kolita,Momo Kolita,8,,6.8166667,-10.45
lr,momokabo,Momokabo,5,,6.9691667,-10.6261111
lr,mona,Mona,15,,6.8083333,-10.7286111
lr,mona town,Mona Town,14,,6.7,-10.5833333
lr,monabli,Monabli,15,,6.6638889,-10.8119444
lr,monbii,Monbii,11,,6.0833333,-9.5833333
lr,mongah,Mongah,1,,7.1333333,-9.2
lr,mongbein,Mongbein,9,,7.2005556,-8.8230556
lr,mongi,Mongi,1,,6.7,-9.4
lr,monkey tailta,Monkey Tailta,17,,6.6666667,-10.0666667
lr,monlonkpanga,Monlonkpanga,1,,7.0316667,-10.1313889
lr,monogala,Monogala,1,,6.6833333,-9.4166667
lr,monogiabli,Monogiabli,11,,6.15,-9.5666667
lr,monokpanga,Monokpanga,1,,6.9833333,-9.85
lr,monrovia,Monrovia,14,935427,6.3105556,-10.8047222
lr,monrovia,Monrovia,1,,6.6666667,-9.6666667
lr,monubli,Monubli,11,,5.8005556,-9.8213889
lr,monya,Monya,14,,6.5358333,-10.7408333
lr,moode,Moode,11,,6.1380556,-9.7788889
lr,morh town,Morh Town,18,,6.0897222,-9.5844444
lr,morley,Morley,11,,6.55,-9.8166667
lr,morris farm (1),Morris Farm (1),14,,6.5463889,-10.3844444
lr,morris farm (2),Morris Farm (2),17,,6.5316667,-10.3747222
lr,morris town,Morris Town,14,,6.4833333,-10.6833333
lr,moses,Moses,1,,6.7333333,-9.4
lr,moses karnga town,Moses Karnga Town,11,,5.8841667,-9.8911111
lr,moses town,Moses Town,10,,5.42,-8.7763889
lr,mosesta,Mosesta,5,,7.3833333,-9.4833333
lr,mosibo,Mosibo,16,,4.905,-8.6538889
lr,mosiedu,Mosiedu,5,,8.3236111,-9.5472222
lr,motagaga,Motagaga,11,,6.52,-9.3908333
lr,motobli,Motobli,14,,6.6666667,-10.45
lr,mount barclay,Mount Barclay,14,,6.3494444,-10.6530556
lr,mount coffee,Mount Coffee,14,,6.4886111,-10.6463889
lr,mouthy,Mouthy,11,,5.6172222,-9.7533333
lr,movimai,Movimai,5,,8.3063889,-9.9266667
lr,moyenta,Moyenta,11,,5.7166667,-9.6166667
